date,pairKey,legalStatus,winningMode,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
2027-02-23,waukegan_il/coho_salmon,open,spring_nearshore,1.851,1.255,1.553,1.851
2027-02-24,waukegan_il/coho_salmon,open,spring_nearshore,1.957,1.287,1.622,1.957
2027-02-25,waukegan_il/coho_salmon,open,spring_nearshore,2.064,1.319,1.691,2.064
2027-02-26,waukegan_il/coho_salmon,open,spring_nearshore,2.17,1.351,1.76,2.17
2027-02-27,waukegan_il/coho_salmon,open,spring_nearshore,2.276,1.383,1.83,2.276
2027-02-28,waukegan_il/coho_salmon,open,spring_nearshore,2.383,1.415,1.899,2.383
2027-03-01,waukegan_il/coho_salmon,open,spring_nearshore,2.489,1.447,1.968,2.489
2027-03-02,waukegan_il/coho_salmon,open,spring_nearshore,2.595,1.479,2.037,2.595
2027-03-03,waukegan_il/coho_salmon,open,spring_nearshore,2.702,1.511,2.106,2.702
2027-03-04,waukegan_il/coho_salmon,open,spring_nearshore,2.808,1.542,2.175,2.808
2027-03-05,waukegan_il/coho_salmon,open,spring_nearshore,2.915,1.574,2.244,2.915
2027-03-06,waukegan_il/coho_salmon,open,spring_nearshore,3.021,1.606,2.314,3.021
2027-03-07,waukegan_il/coho_salmon,open,spring_nearshore,3.127,1.638,2.383,3.127
2027-03-08,waukegan_il/coho_salmon,open,spring_nearshore,3.234,1.67,2.452,3.234
2027-03-09,waukegan_il/coho_salmon,open,spring_nearshore,3.34,1.702,2.521,3.34
2027-03-10,waukegan_il/coho_salmon,open,spring_nearshore,3.446,1.734,2.59,3.446
2027-03-11,waukegan_il/coho_salmon,open,spring_nearshore,3.553,1.766,2.659,3.553
2027-03-12,waukegan_il/coho_salmon,open,spring_nearshore,3.659,1.798,2.728,3.659
2027-03-13,waukegan_il/coho_salmon,open,spring_nearshore,3.765,1.83,2.798,3.765
2027-03-14,waukegan_il/coho_salmon,open,spring_nearshore,3.872,1.862,2.867,3.872
2027-03-15,waukegan_il/coho_salmon,open,spring_nearshore,3.978,1.893,2.936,3.978
2027-03-16,waukegan_il/coho_salmon,open,spring_nearshore,4.085,1.925,3.005,4.085
2027-03-17,waukegan_il/coho_salmon,open,spring_nearshore,4.191,1.957,3.074,4.191
2027-03-18,waukegan_il/coho_salmon,open,spring_nearshore,4.297,1.989,3.143,4.297
2027-03-19,waukegan_il/coho_salmon,open,spring_nearshore,4.404,2.021,3.212,4.404
2027-03-20,waukegan_il/coho_salmon,open,spring_nearshore,4.51,2.053,3.281,4.51
2027-03-21,waukegan_il/coho_salmon,open,spring_nearshore,4.648,2.095,3.371,4.648
2027-03-22,waukegan_il/coho_salmon,open,spring_nearshore,4.787,2.136,3.461,4.787
2027-03-23,waukegan_il/coho_salmon,open,spring_nearshore,4.925,2.178,3.551,4.925
2027-03-24,waukegan_il/coho_salmon,open,spring_nearshore,5.064,2.219,3.641,5.064
2027-03-25,waukegan_il/coho_salmon,open,spring_nearshore,5.202,2.261,3.731,5.202
2027-03-26,waukegan_il/coho_salmon,open,spring_nearshore,5.34,2.302,3.821,5.34
2027-03-27,waukegan_il/coho_salmon,open,spring_nearshore,5.479,2.344,3.911,5.479
2027-03-28,waukegan_il/coho_salmon,open,spring_nearshore,5.617,2.385,4.001,5.617
2027-03-29,waukegan_il/coho_salmon,open,spring_nearshore,5.755,2.427,4.091,5.755
2027-03-30,waukegan_il/coho_salmon,open,spring_nearshore,5.894,2.468,4.181,5.894
2027-03-31,waukegan_il/coho_salmon,open,spring_nearshore,6.032,2.51,4.271,6.032
2027-04-01,waukegan_il/coho_salmon,open,spring_nearshore,6.171,2.551,4.361,6.171
2027-04-02,waukegan_il/coho_salmon,open,spring_nearshore,6.309,2.593,4.451,6.309
2027-04-03,waukegan_il/coho_salmon,open,spring_nearshore,6.447,2.634,4.541,6.447
2027-04-04,waukegan_il/coho_salmon,open,spring_nearshore,6.586,2.676,4.631,6.586
2027-04-05,waukegan_il/coho_salmon,open,spring_nearshore,6.724,2.717,4.721,6.724
2027-04-06,waukegan_il/coho_salmon,open,spring_nearshore,6.863,2.759,4.811,6.863
2027-04-07,waukegan_il/coho_salmon,open,spring_nearshore,7.001,2.8,4.901,7.001
2027-04-08,waukegan_il/coho_salmon,open,spring_nearshore,7.139,2.842,4.991,7.139
2027-04-09,waukegan_il/coho_salmon,open,spring_nearshore,7.278,2.883,5.081,7.278
2027-04-10,waukegan_il/coho_salmon,open,spring_nearshore,7.416,2.925,5.17,7.416
2027-04-11,waukegan_il/coho_salmon,open,spring_nearshore,7.555,2.966,5.26,7.555
2027-04-12,waukegan_il/coho_salmon,open,spring_nearshore,7.693,3.008,5.35,7.693
2027-04-13,waukegan_il/coho_salmon,open,spring_nearshore,7.831,3.049,5.44,7.831
2027-04-14,waukegan_il/coho_salmon,open,spring_nearshore,7.97,3.091,5.53,7.97
2027-04-15,waukegan_il/coho_salmon,open,spring_nearshore,8.108,3.132,5.62,8.108
2027-04-16,waukegan_il/coho_salmon,open,spring_nearshore,8.246,3.174,5.71,8.246
2027-04-17,waukegan_il/coho_salmon,open,spring_nearshore,8.385,3.215,5.8,8.385
2027-04-18,waukegan_il/coho_salmon,open,spring_nearshore,8.523,3.257,5.89,8.523
2027-04-19,waukegan_il/coho_salmon,open,spring_nearshore,8.662,3.298,5.98,8.662
2027-04-20,waukegan_il/coho_salmon,open,spring_nearshore,8.8,3.34,6.07,8.8
2027-04-21,waukegan_il/coho_salmon,open,spring_nearshore,8.735,3.321,6.028,8.735
2027-04-22,waukegan_il/coho_salmon,open,spring_nearshore,8.67,3.301,5.986,8.67
2027-04-23,waukegan_il/coho_salmon,open,spring_nearshore,8.605,3.281,5.943,8.605
2027-04-24,waukegan_il/coho_salmon,open,spring_nearshore,8.54,3.262,5.901,8.54
2027-04-25,waukegan_il/coho_salmon,open,spring_nearshore,8.475,3.243,5.859,8.475
2027-04-26,waukegan_il/coho_salmon,open,spring_nearshore,8.41,3.223,5.817,8.41
2027-04-27,waukegan_il/coho_salmon,open,spring_nearshore,8.345,3.204,5.774,8.345
2027-04-28,waukegan_il/coho_salmon,open,spring_nearshore,8.28,3.184,5.732,8.28
2027-04-29,waukegan_il/coho_salmon,open,spring_nearshore,8.215,3.164,5.69,8.215
2027-04-30,waukegan_il/coho_salmon,open,spring_nearshore,8.15,3.145,5.647,8.15
2027-05-01,waukegan_il/coho_salmon,open,spring_nearshore,8.085,3.126,5.605,8.085
2027-05-02,waukegan_il/coho_salmon,open,spring_nearshore,8.02,3.106,5.563,8.02
2027-05-03,waukegan_il/coho_salmon,open,spring_nearshore,7.955,3.087,5.521,7.955
2027-05-04,waukegan_il/coho_salmon,open,spring_nearshore,7.89,3.067,5.479,7.89
2027-05-05,waukegan_il/coho_salmon,open,spring_nearshore,7.825,3.048,5.436,7.825
2027-05-06,waukegan_il/coho_salmon,open,spring_nearshore,7.76,3.028,5.394,7.76
2027-05-07,waukegan_il/coho_salmon,open,spring_nearshore,7.695,3.009,5.352,7.695
2027-05-08,waukegan_il/coho_salmon,open,spring_nearshore,7.63,2.989,5.31,7.63
2027-05-09,waukegan_il/coho_salmon,open,spring_nearshore,7.565,2.97,5.267,7.565
2027-05-10,waukegan_il/coho_salmon,open,spring_nearshore,7.5,2.95,5.225,7.5
2027-05-11,waukegan_il/coho_salmon,open,spring_nearshore,7.435,2.931,5.183,7.435
2027-05-12,waukegan_il/coho_salmon,open,spring_nearshore,7.37,2.911,5.141,7.37
2027-05-13,waukegan_il/coho_salmon,open,spring_nearshore,7.305,2.892,5.098,7.305
2027-05-14,waukegan_il/coho_salmon,open,spring_nearshore,7.24,2.872,5.056,7.24
2027-05-15,waukegan_il/coho_salmon,open,spring_nearshore,7.175,2.853,5.014,7.175
2027-05-16,waukegan_il/coho_salmon,open,spring_nearshore,7.11,2.833,4.972,7.11
2027-05-17,waukegan_il/coho_salmon,open,spring_nearshore,7.045,2.814,4.929,7.045
2027-05-18,waukegan_il/coho_salmon,open,spring_nearshore,6.98,2.794,4.887,6.98
2027-05-19,waukegan_il/coho_salmon,open,spring_nearshore,6.915,2.774,4.845,6.915
2027-05-20,waukegan_il/coho_salmon,open,spring_nearshore,6.85,2.755,4.803,6.85
2027-05-21,waukegan_il/coho_salmon,open,spring_nearshore,6.712,2.713,4.713,6.712
2027-05-22,waukegan_il/coho_salmon,open,spring_nearshore,6.573,2.672,4.623,6.573
2027-05-23,waukegan_il/coho_salmon,open,spring_nearshore,6.435,2.63,4.533,6.435
2027-05-24,waukegan_il/coho_salmon,open,spring_nearshore,6.296,2.589,4.443,6.296
2027-05-25,waukegan_il/coho_salmon,open,spring_nearshore,6.158,2.547,4.353,6.158
2027-05-26,waukegan_il/coho_salmon,open,spring_nearshore,6.02,2.506,4.263,6.02
2027-05-27,waukegan_il/coho_salmon,open,spring_nearshore,5.881,2.464,4.173,5.881
2027-05-28,waukegan_il/coho_salmon,open,spring_nearshore,5.743,2.423,4.083,5.743
2027-05-29,waukegan_il/coho_salmon,open,spring_nearshore,5.605,2.381,3.993,5.605
2027-05-30,waukegan_il/coho_salmon,open,spring_nearshore,5.466,2.34,3.903,5.466
2027-05-31,waukegan_il/coho_salmon,open,spring_nearshore,5.328,2.298,3.813,5.328
2027-06-01,waukegan_il/coho_salmon,open,spring_nearshore,5.189,2.257,3.723,5.189
2027-06-02,waukegan_il/coho_salmon,open,spring_nearshore,5.051,2.215,3.633,5.051
2027-06-03,waukegan_il/coho_salmon,open,spring_nearshore,4.913,2.174,3.543,4.913
2027-06-04,waukegan_il/coho_salmon,open,spring_nearshore,4.774,2.132,3.453,4.774
2027-06-05,waukegan_il/coho_salmon,open,spring_nearshore,4.636,2.091,3.363,4.636
2027-06-06,waukegan_il/coho_salmon,open,spring_nearshore,4.497,2.049,3.273,4.497
2027-06-07,waukegan_il/coho_salmon,open,spring_nearshore,4.359,2.008,3.183,4.359
2027-06-08,waukegan_il/coho_salmon,open,spring_nearshore,4.221,1.966,3.093,4.221
2027-06-09,waukegan_il/coho_salmon,open,spring_nearshore,4.082,1.925,3.003,4.082
2027-06-10,waukegan_il/coho_salmon,open,spring_nearshore,3.944,1.883,2.914,3.944
2027-06-11,waukegan_il/coho_salmon,open,spring_nearshore,3.805,1.842,2.824,3.805
2027-06-12,waukegan_il/coho_salmon,open,spring_nearshore,3.667,1.8,2.734,3.667
2027-06-13,waukegan_il/coho_salmon,open,spring_nearshore,3.529,1.759,2.644,3.529
2027-06-14,waukegan_il/coho_salmon,open,spring_nearshore,3.39,1.717,2.554,3.39
2027-06-15,waukegan_il/coho_salmon,open,spring_nearshore,3.252,1.676,2.464,3.252
2027-06-16,waukegan_il/coho_salmon,open,spring_nearshore,3.114,1.634,2.374,3.114
2027-06-17,waukegan_il/coho_salmon,open,spring_nearshore,2.975,1.593,2.284,2.975
2027-06-18,waukegan_il/coho_salmon,open,spring_nearshore,2.837,1.551,2.194,2.837
2027-06-19,waukegan_il/coho_salmon,open,spring_nearshore,2.698,1.51,2.104,2.698
2027-06-20,waukegan_il/coho_salmon,open,spring_nearshore,2.56,1.468,2.014,2.56
2027-06-21,waukegan_il/coho_salmon,open,spring_nearshore,2.456,1.437,1.946,2.456
2027-06-22,waukegan_il/coho_salmon,open,spring_nearshore,2.352,1.406,1.879,2.352
2027-06-23,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.449,1.435,1.942,2.449
2027-06-24,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.56,1.468,2.014,2.56
2027-06-25,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.671,1.501,2.086,2.671
2027-06-26,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.783,1.535,2.159,2.783
2027-06-27,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.894,1.568,2.231,2.894
2027-06-28,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.006,1.602,2.304,3.006
2027-06-29,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.117,1.635,2.376,3.117
2027-06-30,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.229,1.669,2.449,3.229
2027-07-01,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.34,1.702,2.521,3.34
2027-07-02,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.451,1.735,2.593,3.451
2027-07-03,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.563,1.769,2.666,3.563
2027-07-04,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.674,1.802,2.738,3.674
2027-07-05,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.786,1.836,2.811,3.786
2027-07-06,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.897,1.869,2.883,3.897
2027-07-07,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.009,1.903,2.956,4.009
2027-07-08,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.12,1.936,3.028,4.12
2027-07-09,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.231,1.969,3.1,4.231
2027-07-10,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.343,2.003,3.173,4.343
2027-07-11,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.454,2.036,3.245,4.454
2027-07-12,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.566,2.07,3.318,4.566
2027-07-13,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.677,2.103,3.39,4.677
2027-07-14,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.789,2.137,3.463,4.789
2027-07-15,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.9,2.17,3.535,4.9
2027-07-16,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.844,2.153,3.498,4.844
2027-07-17,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.787,2.136,3.462,4.787
2027-07-18,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.731,2.119,3.425,4.731
2027-07-19,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.675,2.102,3.389,4.675
2027-07-20,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.618,2.086,3.352,4.618
2027-07-21,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.562,2.069,3.315,4.562
2027-07-22,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.506,2.052,3.279,4.506
2027-07-23,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.449,2.035,3.242,4.449
2027-07-24,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.393,2.018,3.205,4.393
2027-07-25,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.337,2.001,3.169,4.337
2027-07-26,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.28,1.984,3.132,4.28
2027-07-27,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.224,1.967,3.096,4.224
2027-07-28,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.168,1.95,3.059,4.168
2027-07-29,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.111,1.933,3.022,4.111
2027-07-30,waukegan_il/coho_salmon,open,summer_coldwater_pulse,4.055,1.916,2.986,4.055
2027-07-31,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.999,1.9,2.949,3.999
2027-08-01,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.942,1.883,2.913,3.942
2027-08-02,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.886,1.866,2.876,3.886
2027-08-03,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.83,1.849,2.839,3.83
2027-08-04,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.773,1.832,2.803,3.773
2027-08-05,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.717,1.815,2.766,3.717
2027-08-06,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.661,1.798,2.729,3.661
2027-08-07,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.604,1.781,2.693,3.604
2027-08-08,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.548,1.764,2.656,3.548
2027-08-09,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.492,1.748,2.62,3.492
2027-08-10,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.435,1.731,2.583,3.435
2027-08-11,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.379,1.714,2.546,3.379
2027-08-12,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.323,1.697,2.51,3.323
2027-08-13,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.266,1.68,2.473,3.266
2027-08-14,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.21,1.663,2.437,3.21
2027-08-15,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.154,1.646,2.4,3.154
2027-08-16,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.097,1.629,2.363,3.097
2027-08-17,waukegan_il/coho_salmon,open,summer_coldwater_pulse,3.041,1.612,2.327,3.041
2027-08-18,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.985,1.595,2.29,2.985
2027-08-19,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.928,1.579,2.253,2.928
2027-08-20,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.872,1.562,2.217,2.872
2027-08-21,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.783,1.535,2.159,2.783
2027-08-22,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.694,1.508,2.101,2.694
2027-08-23,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.605,1.481,2.043,2.605
2027-08-24,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.515,1.455,1.985,2.515
2027-08-25,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.426,1.428,1.927,2.426
2027-08-26,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.337,1.401,1.869,2.337
2027-08-27,waukegan_il/coho_salmon,open,summer_coldwater_pulse,2.248,1.374,1.811,2.248
2027-08-28,waukegan_il/coho_salmon,open,fall_harbor_staging,2.218,1.365,1.791,2.218
2027-08-29,waukegan_il/coho_salmon,open,fall_harbor_staging,2.311,1.393,1.852,2.311
2027-08-30,waukegan_il/coho_salmon,open,fall_harbor_staging,2.405,1.421,1.913,2.405
2027-08-31,waukegan_il/coho_salmon,open,fall_harbor_staging,2.499,1.45,1.974,2.499
2027-09-01,waukegan_il/coho_salmon,open,fall_harbor_staging,2.592,1.478,2.035,2.592
2027-09-02,waukegan_il/coho_salmon,open,fall_harbor_staging,2.686,1.506,2.096,2.686
2027-09-03,waukegan_il/coho_salmon,open,fall_harbor_staging,2.78,1.534,2.157,2.78
2027-09-04,waukegan_il/coho_salmon,open,fall_harbor_staging,2.873,1.562,2.218,2.873
2027-09-05,waukegan_il/coho_salmon,open,fall_harbor_staging,2.967,1.59,2.279,2.967
2027-09-06,waukegan_il/coho_salmon,open,fall_harbor_staging,3.089,1.627,2.358,3.089
2027-09-07,waukegan_il/coho_salmon,open,fall_harbor_staging,3.211,1.663,2.437,3.211
2027-09-08,waukegan_il/coho_salmon,open,fall_harbor_staging,3.332,1.7,2.516,3.332
2027-09-09,waukegan_il/coho_salmon,open,fall_harbor_staging,3.454,1.736,2.595,3.454
2027-09-10,waukegan_il/coho_salmon,open,fall_harbor_staging,3.576,1.773,2.674,3.576
2027-09-11,waukegan_il/coho_salmon,open,fall_harbor_staging,3.698,1.809,2.753,3.698
2027-09-12,waukegan_il/coho_salmon,open,fall_harbor_staging,3.819,1.846,2.833,3.819
2027-09-13,waukegan_il/coho_salmon,open,fall_harbor_staging,3.941,1.882,2.912,3.941
2027-09-14,waukegan_il/coho_salmon,open,fall_harbor_staging,4.063,1.919,2.991,4.063
2027-09-15,waukegan_il/coho_salmon,open,fall_harbor_staging,4.185,1.955,3.07,4.185
2027-09-16,waukegan_il/coho_salmon,open,fall_harbor_staging,4.306,1.992,3.149,4.306
2027-09-17,waukegan_il/coho_salmon,open,fall_harbor_staging,4.428,2.028,3.228,4.428
2027-09-18,waukegan_il/coho_salmon,open,fall_harbor_staging,4.55,2.065,3.307,4.55
2027-09-19,waukegan_il/coho_salmon,open,fall_harbor_staging,4.672,2.102,3.387,4.672
2027-09-20,waukegan_il/coho_salmon,open,fall_harbor_staging,4.793,2.138,3.466,4.793
2027-09-21,waukegan_il/coho_salmon,open,fall_harbor_staging,4.915,2.175,3.545,4.915
2027-09-22,waukegan_il/coho_salmon,open,fall_harbor_staging,5.037,2.211,3.624,5.037
2027-09-23,waukegan_il/coho_salmon,open,fall_harbor_staging,5.159,2.248,3.703,5.159
2027-09-24,waukegan_il/coho_salmon,open,fall_harbor_staging,5.281,2.284,3.782,5.281
2027-09-25,waukegan_il/coho_salmon,open,fall_harbor_staging,5.402,2.321,3.862,5.402
2027-09-26,waukegan_il/coho_salmon,open,fall_harbor_staging,5.524,2.357,3.941,5.524
2027-09-27,waukegan_il/coho_salmon,open,fall_harbor_staging,5.646,2.394,4.02,5.646
2027-09-28,waukegan_il/coho_salmon,open,fall_harbor_staging,5.768,2.43,4.099,5.768
2027-09-29,waukegan_il/coho_salmon,open,fall_harbor_staging,5.889,2.467,4.178,5.889
2027-09-30,waukegan_il/coho_salmon,open,fall_harbor_staging,6.011,2.503,4.257,6.011
2027-10-01,waukegan_il/coho_salmon,open,fall_harbor_staging,6.133,2.54,4.336,6.133
2027-10-02,waukegan_il/coho_salmon,open,fall_harbor_staging,6.255,2.576,4.416,6.255
2027-10-03,waukegan_il/coho_salmon,open,fall_harbor_staging,6.376,2.613,4.495,6.376
2027-10-04,waukegan_il/coho_salmon,open,fall_harbor_staging,6.498,2.649,4.574,6.498
2027-10-05,waukegan_il/coho_salmon,open,fall_harbor_staging,6.62,2.686,4.653,6.62
2027-10-06,waukegan_il/coho_salmon,open,fall_harbor_staging,6.536,2.661,4.598,6.536
2027-10-07,waukegan_il/coho_salmon,open,fall_harbor_staging,6.451,2.635,4.543,6.451
2027-10-08,waukegan_il/coho_salmon,open,fall_harbor_staging,6.367,2.61,4.489,6.367
2027-10-09,waukegan_il/coho_salmon,open,fall_harbor_staging,6.283,2.585,4.434,6.283
2027-10-10,waukegan_il/coho_salmon,open,fall_harbor_staging,6.199,2.56,4.379,6.199
2027-10-11,waukegan_il/coho_salmon,open,fall_harbor_staging,6.114,2.534,4.324,6.114
2027-10-12,waukegan_il/coho_salmon,open,fall_harbor_staging,6.03,2.509,4.269,6.03
2027-10-13,waukegan_il/coho_salmon,open,fall_harbor_staging,5.946,2.484,4.215,5.946
2027-10-14,waukegan_il/coho_salmon,open,fall_harbor_staging,5.861,2.458,4.16,5.861
2027-10-15,waukegan_il/coho_salmon,open,fall_harbor_staging,5.777,2.433,4.105,5.777
2027-10-16,waukegan_il/coho_salmon,open,fall_harbor_staging,5.693,2.408,4.05,5.693
2027-10-17,waukegan_il/coho_salmon,open,fall_harbor_staging,5.608,2.383,3.995,5.608
2027-10-18,waukegan_il/coho_salmon,open,fall_harbor_staging,5.524,2.357,3.941,5.524
2027-10-19,waukegan_il/coho_salmon,open,fall_harbor_staging,5.44,2.332,3.886,5.44
2027-10-20,waukegan_il/coho_salmon,open,fall_harbor_staging,5.355,2.307,3.831,5.355
2027-10-21,waukegan_il/coho_salmon,open,fall_harbor_staging,5.271,2.281,3.776,5.271
2027-10-22,waukegan_il/coho_salmon,open,fall_harbor_staging,5.187,2.256,3.721,5.187
2027-10-23,waukegan_il/coho_salmon,open,fall_harbor_staging,5.103,2.231,3.667,5.103
2027-10-24,waukegan_il/coho_salmon,open,fall_harbor_staging,5.018,2.205,3.612,5.018
2027-10-25,waukegan_il/coho_salmon,open,fall_harbor_staging,4.934,2.18,3.557,4.934
2027-10-26,waukegan_il/coho_salmon,open,fall_harbor_staging,4.809,2.143,3.476,4.809
2027-10-27,waukegan_il/coho_salmon,open,fall_harbor_staging,4.683,2.105,3.394,4.683
2027-10-28,waukegan_il/coho_salmon,open,fall_harbor_staging,4.558,2.067,3.313,4.558
2027-10-29,waukegan_il/coho_salmon,open,fall_harbor_staging,4.433,2.03,3.231,4.433
2027-10-30,waukegan_il/coho_salmon,open,fall_harbor_staging,4.307,1.992,3.15,4.307
2027-10-31,waukegan_il/coho_salmon,open,fall_harbor_staging,4.182,1.955,3.068,4.182
2027-11-01,waukegan_il/coho_salmon,open,fall_harbor_staging,4.056,1.917,2.987,4.056
2027-11-02,waukegan_il/coho_salmon,open,fall_harbor_staging,3.931,1.879,2.905,3.931
2027-11-03,waukegan_il/coho_salmon,open,fall_harbor_staging,3.806,1.842,2.824,3.806
2027-11-04,waukegan_il/coho_salmon,open,fall_harbor_staging,3.68,1.804,2.742,3.68
2027-11-05,waukegan_il/coho_salmon,open,fall_harbor_staging,3.555,1.766,2.661,3.555
2027-11-06,waukegan_il/coho_salmon,open,fall_harbor_staging,3.43,1.729,2.579,3.43
2027-11-07,waukegan_il/coho_salmon,open,fall_harbor_staging,3.304,1.691,2.498,3.304
2027-11-08,waukegan_il/coho_salmon,open,fall_harbor_staging,3.179,1.654,2.416,3.179
2027-11-09,waukegan_il/coho_salmon,open,fall_harbor_staging,3.053,1.616,2.335,3.053
2027-11-10,waukegan_il/coho_salmon,open,fall_harbor_staging,2.928,1.578,2.253,2.928
2027-11-11,waukegan_il/coho_salmon,open,fall_harbor_staging,2.803,1.541,2.172,2.803
2027-11-12,waukegan_il/coho_salmon,open,fall_harbor_staging,2.677,1.503,2.09,2.677
2027-11-13,waukegan_il/coho_salmon,open,fall_harbor_staging,2.552,1.466,2.009,2.552
2027-11-14,waukegan_il/coho_salmon,open,fall_harbor_staging,2.427,1.428,1.927,2.427
2027-11-15,waukegan_il/coho_salmon,open,fall_harbor_staging,2.301,1.39,1.846,2.301
2027-11-16,waukegan_il/coho_salmon,open,fall_harbor_staging,2.176,1.353,1.764,2.176
2027-11-17,waukegan_il/coho_salmon,open,fall_harbor_staging,2.051,1.315,1.683,2.051
2027-11-18,waukegan_il/coho_salmon,open,fall_harbor_staging,1.925,1.278,1.601,1.925
2027-11-19,waukegan_il/coho_salmon,open,fall_harbor_staging,1.8,1.24,1.52,1.8
2027-11-20,waukegan_il/coho_salmon,open,fall_harbor_staging,1.674,1.202,1.438,1.674
2027-11-21,waukegan_il/coho_salmon,open,fall_harbor_staging,1.641,1.192,1.416,1.641
2027-11-22,waukegan_il/coho_salmon,open,fall_harbor_staging,1.607,1.182,1.395,1.607
2027-11-23,waukegan_il/coho_salmon,open,fall_harbor_staging,1.573,1.172,1.373,1.573
2027-11-24,waukegan_il/coho_salmon,open,fall_harbor_staging,1.54,1.162,1.351,1.54
2027-11-25,waukegan_il/coho_salmon,open,fall_harbor_staging,1.506,1.152,1.329,1.506
2027-11-26,waukegan_il/coho_salmon,open,fall_harbor_staging,1.472,1.142,1.307,1.472
2027-11-27,waukegan_il/coho_salmon,open,fall_harbor_staging,1.438,1.132,1.285,1.438
2027-11-28,waukegan_il/coho_salmon,open,fall_harbor_staging,1.405,1.121,1.263,1.405
2027-11-29,waukegan_il/coho_salmon,open,fall_harbor_staging,1.371,1.111,1.241,1.371
2027-11-30,waukegan_il/coho_salmon,open,fall_harbor_staging,1.337,1.101,1.219,1.337
2027-12-01,waukegan_il/coho_salmon,open,fall_harbor_staging,1.303,1.091,1.197,1.303
2027-12-02,waukegan_il/coho_salmon,open,fall_harbor_staging,1.27,1.081,1.175,1.27
2027-12-03,waukegan_il/coho_salmon,open,fall_harbor_staging,1.236,1.071,1.153,1.236
2027-12-04,waukegan_il/coho_salmon,open,fall_harbor_staging,1.202,1.061,1.132,1.202
2027-12-05,waukegan_il/coho_salmon,open,fall_harbor_staging,1.169,1.051,1.11,1.169
